time,altitude,latitude,longitude,chlorophyll
UTC,m,degrees_north,degrees_east,mg m-3
2024-05-01T00:00:00Z,0.0,36.375,-122.375,1.9954455
2024-05-01T00:00:00Z,0.0,36.375,-122.36250000000001,1.6206372
2024-05-01T00:00:00Z,0.0,36.375,-122.35,1.817257
2024-05-01T00:00:00Z,0.0,36.375,-122.3375,1.3069513
2024-05-01T00:00:00Z,0.0,36.375,-122.32499999999999,1.3428774
2024-05-01T00:00:00Z,0.0,36.375,-122.3125,3.7151968
2024-05-01T00:00:00Z,0.0,36.375,-122.30000000000001,2.275598
2024-05-01T00:00:00Z,0.0,36.375,-122.2875,2.2460978
2024-05-01T00:00:00Z,0.0,36.375,-122.275,1.3491889
2024-05-01T00:00:00Z,0.0,36.375,-122.26249999999999,2.7195618
2024-05-01T00:00:00Z,0.0,36.375,-122.25,2.8551426
2024-05-01T00:00:00Z,0.0,36.375,-122.23750000000001,5.169233
2024-05-01T00:00:00Z,0.0,36.375,-122.225,3.9571505
2024-05-01T00:00:00Z,0.0,36.375,-122.2125,2.0161624
2024-05-01T00:00:00Z,0.0,36.375,-122.19999999999999,1.803606
2024-05-01T00:00:00Z,0.0,36.375,-122.1875,3.0492544
2024-05-01T00:00:00Z,0.0,36.375,-122.17500000000001,5.6107645
2024-05-01T00:00:00Z,0.0,36.375,-122.1625,5.5253296
2024-05-01T00:00:00Z,0.0,36.375,-122.15,3.466927
2024-05-01T00:00:00Z,0.0,36.375,-122.13749999999999,5.2045627
2024-05-01T00:00:00Z,0.0,36.375,-122.125,6.034067
2024-05-01T00:00:00Z,0.0,36.375,-122.11250000000001,3.6412542
2024-05-01T00:00:00Z,0.0,36.375,-122.1,3.7834573
2024-05-01T00:00:00Z,0.0,36.375,-122.0875,9.127617
2024-05-01T00:00:00Z,0.0,36.375,-122.07499999999999,16.507063
2024-05-01T00:00:00Z,0.0,36.375,-122.0625,8.1196785
2024-05-01T00:00:00Z,0.0,36.375,-122.05000000000001,12.021603
2024-05-01T00:00:00Z,0.0,36.375,-122.0375,16.945518
2024-05-01T00:00:00Z,0.0,36.375,-122.025,13.022703
2024-05-01T00:00:00Z,0.0,36.375,-122.01249999999999,11.156139
2024-05-01T00:00:00Z,0.0,36.375,-122.0,5.5979137
2024-05-01T00:00:00Z,0.0,36.375,-121.98750000000001,9.568182
2024-05-01T00:00:00Z,0.0,36.375,-121.975,2.7883816
2024-05-01T00:00:00Z,0.0,36.375,-121.9625,2.276749
2024-05-01T00:00:00Z,0.0,36.375,-121.94999999999999,1.4373908
2024-05-01T00:00:00Z,0.0,36.375,-121.9375,1.389948
2024-05-01T00:00:00Z,0.0,36.375,-121.92500000000001,2.178109
2024-05-01T00:00:00Z,0.0,36.375,-121.9125,0.4791535
